PDB,IRMSD,PID,label,HADDOCK,PIsToN,dMaSIF,DeepRank-GNN,GNN-DOVE,ZRANK2,ROSETTADOCK,PYDOCK_TOT,SIPPER,AP_PISA,FIREDOCK,CP_PIE
1EER_34,13.68,1EER,0,-102.0447,1.331958771,-1.266355515,0.010279951,0.2826,1521.47,251.988,-42.937,7.146,-0.3251,-108.65,1.062357
1EER_35,13.86,1EER,0,-63.39007,0.522687674,-0.750065386,0.010279951,0.383,1705.06,124.325,-12.684,8.984,-0.1769,-92.52,1.025422
1EER_36,13.89,1EER,0,-99.62757,0.750059009,-0.525083125,0.010279951,0.2812,1331.08,295.176,-30.94,7.618,-0.18,-83.73,1.010122
1EER_37,13.83,1EER,0,-98.77774,0.064072132,-0.635684371,0.010279951,0.29,1296.56,149.594,-31.994,7.703,-0.1613,-98.9,0.992291
1EER_38,14.3,1EER,0,-71.5925,0.677261531,-0.453163683,0.006570795,0.2483,158.2389,89.874,-33.573,7.21,-0.0777,-60.58,0.962641
1EER_39,12.85,1EER,0,-99.54556,0.826034307,-0.626164854,0.010279951,0.3107,27.2089,136.983,-37.117,4.517,-0.2851,-59.29,1.052544
1EER_40,13.78,1EER,0,-100.50984,0.142015457,-0.893471658,0.010279951,0.2361,341.707,262.975,-30.679,1.198,-0.4074,-100.87,1.310314
1EER_41,18.69,1EER,0,-66.74593,0.566854,-0.548311472,0.007235269,0.3497,415.147,124.104,-25.009,6.218,-0.2468,-25.11,0.968549
1EER_42,20.78,1EER,0,-88.103457,1.6008389,-1.398920846,0.008309715,0.2274,860.54,96.442,-25.442,7.631,-0.1976,-22.68,0.813502
1EER_43,13.96,1EER,0,-58.77313,0.914803445,-0.568804741,0.006130523,0.2941,699.566,116.883,-25.681,4.43,0.0001,-74.07,0.431479
1EER_44,12.94,1EER,0,-55.40553,0.980316699,-0.66003269,0.010279951,0.2726,603.247,232.178,-19.586,6.134,-0.012,-68.67,0.645429
1EER_45,8.51,1EER,1,-114.8569,0.077684999,-0.156984255,0.010279951,0.3514,1725.45,713.27,-19.116,1.589,-0.0532,-87.25,0.55861
1EER_46,11.88,1EER,0,-114.9281,0.323340058,-0.567494154,0.008789512,0.2827,1138.54,320.526,-23.801,5.84,-0.1271,-89.03,0.81986
1EER_47,16.34,1EER,0,-72.22565,0.878724635,-0.289450765,0.007988827,0.2931,418.968,195.294,-28.087,4.474,-0.2727,-46.97,0.70363
1EER_48,14.15,1EER,0,-87.49905,0.881798327,-0.622875392,0.009349506,0.2564,128.877,116.007,-31.073,8.447,-0.1564,-72.82,1.21205
1EER_49,16.76,1EER,0,-80.0073,1.04492569,-1.076335549,0.010279951,0.2409,251.96,209.512,-30.62,5.656,-0.0651,-77.14,1.216728
1EER_50,12.99,1EER,0,-78.71025,0.773973405,-0.657770336,0.010279951,0.299,948.93,142.551,-20.564,8.981,-0.2356,-117.37,0.984929
1EER_51,13.92,1EER,0,-75.96483,0.56124413,-1.24671483,0.010279951,0.2359,896.702,239.374,-28.906,0.124,-0.1568,-109.09,1.334168
1EER_52,12.91,1EER,0,-81.378587,1.366584539,-1.113897085,0.010279951,0.2979,519,241.429,-32.713,5.63,-0.0996,-78.86,1.039588
1EER_53,14.73,1EER,0,-92.08953,0.021820426,-0.957104683,0.009307388,0.2274,589.304,115.625,-29.519,-0.963,-0.3118,-97.38,1.067777
1EER_54,8.79,1EER,1,-136.2296,0.161426425,-0.198359609,0.043330349,0.599,1115.72,497.253,-35.831,3.245,-0.0553,-112.62,1.075405
1EER_55,12.84,1EER,0,-75.55646,0.392763495,-0.901829004,0.010279951,0.2614,1408.59,96.442,-17.487,5.66,-0.0161,-91.02,1.07617
1EER_56,13.46,1EER,0,-109.81529,0.099008679,-0.813379765,0.010279951,0.2341,1017.87,207.662,-28.843,-0.495,-0.2425,-90.91,1.141105
1EER_57,9.69,1EER,1,-99.68912,0.056897402,-0.345371544,0.050241027,0.3261,699.273,246.432,-51.939,3.237,-0.1485,-90.07,0.920879
1EER_58,12.95,1EER,0,-103.47076,-0.318552852,-1.31995225,0.010279951,0.238,2678.16,681.838,-27.52,5.658,-0.2553,-117.8,0.746695
1EER_59,16.11,1EER,0,-92.27557,0.017079711,-1.401438117,0.010279951,0.2274,650.09,287.288,-25.743,8.123,-0.0317,-53.27,0.891835
1EER_60,13.66,1EER,0,-117.7696943,1.254807949,-2.127456665,0.016409904,0.2274,572.701,149.686,-38.32,3.86,0.1729,-71.21,1.05965
1EER_61,12.83,1EER,0,-58.55254,0.930250883,-1.036756396,0.010279951,0.2701,498.5,284.992,-22.573,3.811,0.0081,-63.84,0.757991
1EER_62,8.58,1EER,1,-110.22567,1.5613029,0.139026478,0.032719936,0.3277,2368.03,665.707,-46.599,4.718,0.0727,-123.61,0.725817
1EER_63,9.24,1EER,1,-112.46851,-0.671267986,0.250994951,0.113761991,0.5536,1479.06,521.212,-43.861,1.385,-0.1606,-81.54,1.068282
1EER_64,13.77,1EER,0,-93.80529,0.002164125,-0.928094089,0.010279951,0.2686,2124.11,284.272,-22.788,1.079,-0.1712,-129.13,1.145187
1EER_65,13.82,1EER,0,-142.7149,0.176073313,-1.034655452,0.010279951,0.2868,396.919,170.211,-39.11,4.505,-0.3326,-83.67,1.160958
1EER_66,12.38,1EER,0,-86.29264,1.047566652,-1.18624711,0.010279951,0.2639,1251.55,353.272,-21.969,0.08,0.0909,-91.17,0.748597
1EER_67,14.74,1EER,0,-69.83942,0.659841299,-0.961144567,0.055928785,0.3956,1674.6,252.562,-32.883,5.543,0.0221,-115.66,0.4045
1EER_68,12.73,1EER,0,-117.38981,1.262328625,-1.105975628,0.010279951,0.2418,1403.83,318.068,-44.595,2.692,-0.1859,-69.71,0.800661
1EER_69,21.88,1EER,0,-91.70008,0.085882902,-1.644681334,0.021217018,0.2274,683.89,71.849,-14.322,2.445,-0.2479,-73.46,1.184268
1EER_70,18.81,1EER,0,-50.687386,1.141608119,-0.220616668,0.006909521,0.2274,531.91,196.68,-0.702,6.363,-0.1686,-113.16,1.242486
1EER_71,12.38,1EER,0,-77.91799,0.858480275,-0.599044621,0.041518386,0.3463,1447.34,207.457,-8.697,5.267,-0.1941,-79.06,0.863033
1EER_72,19.3,1EER,0,-82.7795,0.652095139,-0.063444264,0.003065962,0.1379,648.964,96.442,-12.283,5.882,-0.2026,-49.87,2.041303
1EER_73,10.53,1EER,1,-74.4195,0.006386518,0.211486354,0.050007273,0.2682,1765.71,597.785,-35.44,5,-0.128,-91.68,0.892588
1EER_74,12.57,1EER,0,-57.967673,0.777792156,-0.73184526,0.010279951,0.2595,745.486,210.492,-21.678,3.876,-0.0472,-85.36,0.852487
1EER_75,17.38,1EER,0,-71.41318,0.624724984,-1.067114472,0.007590868,0.2663,814.61,136.674,-16.173,4.802,-0.0254,-97.42,0.685849
1EER_76,5.87,1EER,1,1572.45888,-1.223477125,-0.558258295,0.009083973,0.3367,1861.93,633.255,-32.244,4.17,0.1674,-92.5,0.708145
1EER_77,23.18,1EER,0,-50.78153,1.205376387,-1.644681334,0.007894997,0.2274,614.72,96.442,-6.481,5.72,-0.0251,-89.74,0.996313
1EER_78,11.46,1EER,0,-103.9776,1.126215577,-0.550835848,0.028318055,0.3076,1637.31,358.943,-31.14,3.997,-0.1952,-87.86,0.672629
1EER_79,22.88,1EER,0,-68.13378,0.910844505,-1.398920846,0.005422372,0.2274,16.0299,161.85,-23.39,7.803,-0.1414,-39.57,0.886382
1EER_80,20.64,1EER,0,-70.00941,1.791005135,-1.644681334,0.009270787,0.2274,949.862,96.442,-15.385,3.532,-0.2413,-38.65,0.990677
1EER_81,16.48,1EER,0,-80.74301,0.035984516,-1.069268227,0.072807439,0.2473,578.08,209.61,-24.856,4.642,-0.4112,-120.06,0.420019
1EER_82,15.49,1EER,0,-85.53629,1.04246521,-0.669855118,0.006348091,0.2764,1492.79,212.766,-7.741,4.264,-0.1746,-114.55,0.597508
1EER_83,20.35,1EER,0,-83.140633,1.784486055,-1.398920846,0.008087964,0.2274,770.27,96.442,-22.709,7.731,-0.2477,-36.09,0.884679
1EER_84,13.63,1EER,0,-95.28315,1.595934153,-0.67781347,0.007000569,0.2366,117.606,124.251,-35.686,6.976,-0.154,-74.1,1.176906
1EER_85,9.08,1EER,1,-87.1066,-1.546975732,0.414251834,0.128437877,0.3375,1785.3,626.729,-41.903,4.408,-0.1527,-117.63,0.897634
1EER_86,15.87,1EER,0,-66.6984,0.001657128,-0.707268476,0.004299302,0.2274,222.663,72.428,-31.525,5.859,-0.2395,-39.11,0.984891
1EER_87,13.66,1EER,0,-68.78501,0.778875589,-0.810335875,0.007709512,0.2473,222.8,241.88,-39.672,8.032,-0.2963,-73.38,1.270732
1EER_88,13.79,1EER,0,-88.9745,1.482931972,-1.008904099,0.010279951,0.2673,1590.05,184.695,-27.295,3.249,0.0815,-118.2,0.668796
1EER_89,13.2,1EER,0,-114.95233,0.122859716,-0.847796381,0.010279951,0.2448,2401.9,241.88,-32.74,5.193,-0.1348,-120.34,0.782679
1EER_90,13.72,1EER,0,-98.826735,0.226567626,-0.57244873,0.010279951,0.3247,372.527,211.557,-31.48,4.486,-0.1406,-73.07,1.153773
1EER_91,16.58,1EER,0,-51.82035,1.046086669,-0.410924703,0.009442186,0.1309,1774.72,169.186,5.399,4.046,-0.0101,-44.49,0.846196
1EER_92,14.85,1EER,0,-116.78401,0.917960227,-0.978454232,0.007670643,0.2339,4.54477,107.45,-37.408,-0.233,-0.3483,-84.96,1.169793
1EER_93,12.37,1EER,0,-97.03187,0.779296279,-1.262784004,0.010279951,0.2884,2793.34,241.88,-24.703,1.943,0.1817,-91.27,0.964375
1EER_94,20.95,1EER,0,-59.1881,1.695085168,-1.398920846,0.008129433,0.2274,786.617,72.428,-6.579,4.487,-0.0072,-30.39,0.873772
1EER_95,12.74,1EER,0,-51.19182,0.822689652,-1.5438025,0.010279951,0.2401,1046.16,377.443,-41.888,2.791,-0.1719,-87.36,0.932403
1EER_96,24.06,1EER,0,-67.88028,1.666047812,-1.398920846,0.0047882,0.2274,342.905,71.849,-20.21,6.746,-0.162,-34.83,1.051685
1EER_97,10.64,1EER,1,-91.659148,0.377124906,0.000287723,0.020503767,0.2811,1270.81,417.287,-37.669,3.648,0.2904,-95.62,0.614505
1EER_98,14.11,1EER,0,-73.36412,0.805951595,-0.60886544,0.00029026,0.3036,659.025,145.465,-29.54,7.376,-0.1303,-84.5,0.60462
1EER_99,16.57,1EER,0,-63.37362,0.992273629,-0.712657094,0.019215543,0.2417,164.638,192.171,-28.54,5.212,-0.2645,-48.21,1.09899
1EER_100,17.13,1EER,0,-108.30957,0.262423992,-0.677396715,0.008324979,0.31,842.624,190.488,5.345,2.496,-0.3333,-29.19,0.807243
1EER_101,17.39,1EER,0,-70.4445,0.104246855,-0.580836475,0.022491477,0.2511,916.885,169.466,-29.446,5.527,-0.0722,-57.93,0.499817
1EER_102,8.81,1EER,1,-84.91121,0.063582659,-0.327201962,0.019057557,0.4211,2519.9,642.203,-49.411,3.394,0.0768,-114.63,0.527637
1EER_103,14.25,1EER,0,3219622.714,0.107642293,-1.632161021,0.003738996,0.2612,415.159,200.618,-48.837,8.258,-0.2965,-83.91,1.008399
1EER_104,20.81,1EER,0,-66.740658,1.954520106,-1.398920846,0.007695639,0.2274,1077.65,72.428,-20.123,5.245,-0.1453,-25.98,0.836969
1EER_105,10.51,1EER,1,-81.75811,-0.073564172,-0.741287351,0.090456575,0.2601,1528.71,564.835,-43.107,7.775,-0.2789,-86.83,0.858681
1EER_106,13.29,1EER,0,-96.786901,0.083920479,-0.562912345,0.007381581,0.2653,833.891,333.961,-18.072,2.986,-0.0157,-82.9,0.992397
1EER_107,10.01,1EER,1,-86.826065,0.37944746,-0.126659796,0.064009957,0.3209,1537.24,573.642,-30.79,3.143,-0.1583,-90.32,0.905373
1EER_108,13.81,1EER,0,-139.555,0.196424603,-0.812132061,0.010279951,0.2388,1364.82,204.432,-28.291,1.276,-0.2812,-121.79,1.145918
1EER_109,10.46,1EER,1,-79.7508,0.051195025,0.333809972,0.00818227,0.2588,1304.51,458.942,-43.873,6.121,-0.1656,-89.14,0.81892
1EER_110,17.33,1EER,0,-51.69971,0.989619911,0.026031232,0.006137969,0.1293,541.968,277.239,-7.633,6.111,-0.0752,-32.03,0.844568
1EER_111,16.66,1EER,0,-91.11284,0.918240964,-0.709507704,0.010220433,0.2338,17.9825,99.297,-38.841,6.883,-0.1447,-80.82,1.142618
1EER_112,13.39,1EER,0,-75.5938,1.282060385,-1.021451116,0.010279951,0.3005,2024.95,84.422,-35.829,7.879,-0.19,-122.04,1.224614
1EER_113,23.8,1EER,0,-66.67542,1.50165236,-1.398920846,0.005228664,0.2274,403.654,244.7,-15.902,7.415,-0.0515,-41.73,1.040694
1EER_114,13.25,1EER,0,-89.86019,0.246522784,-0.915653825,0.010279951,0.2731,2525.7,427.198,-39.194,4.932,-0.3509,-105.06,0.730645
1EER_115,12.62,1EER,0,-114.39432,0.90576452,-1.195685983,0.010279951,0.2446,2088.11,492.078,-41.888,3.32,-0.145,-97.5,0.83187
1EER_116,16.73,1EER,0,-74.35778,1.005908608,-0.420111597,0.008429885,0.1364,497.887,152.718,-4.395,3.71,-0.0818,-35.34,0.841427
1EER_117,16.49,1EER,0,-88.86293,0.595405102,-1.049786806,0.034509484,0.263,1052.22,221.283,-33.723,3.754,-0.2983,-65.45,0.877022
1EER_118,13.39,1EER,0,-77.9022,0.757955194,-1.121619225,0.010279951,0.2419,819.509,331.336,-22.059,-1.792,0.0095,-91.21,1.050513
1EER_119,9.02,1EER,1,-92.9196,1.946282387,-0.279940546,0.049286332,0.2642,3632.63,1160.442,-37.628,4.068,0.3813,-148.76,0.255114
1EER_120,12.51,1EER,0,-94.353726,0.033283353,-0.553055048,0.010279951,0.3013,2194.69,766.491,-25.193,5.314,0.0651,-115.69,0.807035
1EER_121,26,1EER,0,-38.33825,0.982907236,-1.398920846,0.007291497,0.2274,1998.14,702.023,0.598,0.772,-0.0139,-102.12,0.698217
1EER_122,20.52,1EER,0,-80.73793,1.902973175,-1.698920846,0.007499544,0.2274,1399.55,71.849,-14.471,5.138,-0.1902,-45.72,0.8722
1EER_123,13.69,1EER,0,-101.14014,0.118425846,-2.411173582,0.007335736,0.2274,562.538,268.886,-40.6,4.054,0.1668,-46.33,0.8294
1EER_124,24.25,1EER,0,-44.02666,0.068894029,-1.398920846,0.005600711,0.2274,458.005,72.428,-27.007,8.742,-0.01,-33.92,0.883517
1EER_125,14.97,1EER,0,-94.38354,1.689858556,-0.925011635,0.004988698,0.2832,931.45,160.849,-34.094,3.504,0.03,-143.23,0.461298
1EER_126,10.94,1EER,1,-77.18516,1.06068182,-0.387360662,0.010279951,0.2589,2923.45,853.389,-24.231,4.45,0.2625,-109.51,0.529139
1EER_127,12.6,1EER,0,-91.2485,0.926145196,-0.591403067,0.008400418,0.2615,869.11,252.846,-9.845,7.194,-0.0953,-70.36,1.087855
1EER_128,17.29,1EER,0,-59.3953,1.090321422,0.383823663,0.007024349,0.2508,1785.17,216.11,0.551,1.959,-0.1518,-38.73,0.802922
1EER_129,21.83,1EER,0,-73.54964,1.753260374,-0.039908752,0.007457901,0.2274,749.16,152.42,-3.433,-1.196,-0.1729,-85.74,0.822044
1EER_130,20.22,1EER,0,-93.7981,0.994835973,-1.698920846,0.00029026,0.2274,652.58,71.849,-18.294,3.088,-0.0206,-65.16,0.827774
1EER_131,19,1EER,0,-76.3123229,0.242444515,-0.344705492,0.005848777,0.6056,1186.71,72.428,-9.562,2.405,-0.1035,-60.73,0.518774
1EER_132,15.02,1EER,0,-61.63409,0.555993795,-0.655784667,0.043036826,0.3196,1002.99,288.704,-7.085,5.132,-0.3498,-75.57,0.487912
1EER_133,13.77,1EER,0,-98.09558,1.430046678,-1.123009205,0.010279951,0.2716,1399.54,415.402,-41.18,6.617,-0.1851,-78.09,0.968132
1EER_134,14.17,1EER,0,-54.70406,1.641510606,-1.187018752,0.003552765,0.2287,403.253,234.617,-11.871,4.474,0.1704,-47.46,0.716839
1EER_135,13.75,1EER,0,-82.62825,0.771672666,-0.504409254,0.049045023,0.3653,193.73,141.959,-29.816,5.966,-0.4289,-52.16,1.045846
1EER_136,7.96,1EER,1,-111.3855,-0.044445038,-0.686882794,0.010279951,0.3095,1367.33,438.443,-9.968,0.868,0.1119,-113.06,1.152912
1EER_137,20.48,1EER,0,-90.17936,0.826527178,-1.698920846,0.008274648,0.2274,573.93,72.428,-10.422,1.199,-0.3271,-89.41,0.966256
1EER_138,16,1EER,0,-68.65712,0.232578158,-0.886421382,0.006450806,0.2314,372.141,253.415,-29.545,5.254,-0.1869,-52.76,0.943617
1EER_139,16.43,1EER,0,-80.2805,0.111154675,-0.191496313,0.013014,0.1497,1475.26,148.412,-32.833,4.278,-0.2453,-50.82,0.35
1EER_140,13.65,1EER,0,-95.67791,0.297430277,-1.165852904,0.010279951,0.2705,1040.69,371.698,-21.649,1.601,-0.2834,-92.44,1.077203
1EER_141,15.57,1EER,0,-43.2132,0.121551991,-1.147053599,0.006984385,0.2656,464.74,266.032,-31.367,4.038,-0.251,-41.81,0.888681
1EER_142,10.75,1EER,1,-106.76402,-0.125189185,0.63913697,0.061319645,0.294,2206.76,636.974,-29.237,6.083,-0.2436,-82.54,0.982411
1EER_143,9.5,1EER,1,-105.19201,-0.116480947,0.455835879,0.196193784,0.2441,3231.48,662.557,-38.879,3.964,-0.0505,-127.96,0.478287
1EER_144,13.89,1EER,0,-105.91454,0.221490026,-1.32920599,0.007153907,0.2571,850.491,316.279,-47.543,6.777,-0.2702,-90.14,0.994539
1EER_145,14.53,1EER,0,-76.48984,0.024365783,-0.496009797,0.019470962,0.2474,271.65,206.647,-37.317,5.611,-0.0404,-60.52,0.51723
1EER_146,9.26,1EER,1,-92.86138,0.028950214,0.682880878,0.089478448,0.3117,1765.81,692.477,-18.449,2.137,-0.0105,-107.14,0.930223
1EER_147,14.11,1EER,0,-108.944,-0.011387825,-1.214159012,0.010279951,0.324,629.678,324.324,-20.858,-1.212,0.13,-93.85,1.005127
1EER_148,16.76,1EER,0,-72.24632,0.069048762,-0.951945662,0.009251682,0.2795,1231.55,72.428,-30.16,3.212,-0.2849,-62.63,0.957405
1EER_149,14.53,1EER,0,-68.97936,0.00791347,-0.370841593,0.008130085,0.2605,426.148,304.049,-23.406,3.136,-0.0982,-61.85,0.996942
1EER_150,21.1,1EER,0,-41.828683,1.258734465,-0.039908752,0.00517865,0.2424,421.991,204.549,-13.034,5.741,-0.0282,-43.41,0.657062
1EER_151,20,1EER,0,-61.46409,1.493783474,-1.644681334,0.009758693,0.2274,707.597,72.428,-15.343,4.237,-0.1166,-37.97,1.007484
1EER_152,12.65,1EER,0,-69.673399,0.881376565,-0.800724447,0.010279951,0.2444,1183.54,465.801,-33.745,4.584,-0.0124,-80.34,0.943419
1EER_153,12.52,1EER,0,-60.43697,0.502673626,-0.19478406,0.010279951,0.253,2269.37,500.627,-22.857,3.96,0.4657,-91.82,0.624568
1EER_154,14.9,1EER,0,-56.3031,1.253018379,-0.379798383,0.019054588,0.3212,917.025,254.098,-12.203,9.251,0.009,-75.02,0.560171
1EER_155,20.36,1EER,0,-55.01281,0.874823809,-1.644681334,0.00029026,0.2274,780.38,162.702,-20.265,5.599,-0.0085,-57.12,0.712167
1EER_156,18.35,1EER,0,-101.48542,0.011489272,-1.420177221,0.010279951,0.2694,527.082,258.355,-15.42,2.383,-0.0374,-64.93,0.937681
1EER_157,9.48,1EER,1,-89.14052,0.506433368,0.339763552,0.017336022,0.2651,1143.1996,60.577,-56.077,2.081,0.0469,-59.37,1.123898
1EER_158,14.74,1EER,0,-98.6531,0.588348985,-1.760892272,0.004448737,0.2496,165.366,141.824,-36.154,9.457,-0.094,-76.82,1.232325
1EER_159,12.51,1EER,0,-88.302895,0.026560068,-0.666549027,0.008184178,0.2602,956.573,391.723,-27.286,2.938,-0.0243,-79.81,1.208669
1EER_160,20.13,1EER,0,-78.27686,0.127849817,-1.644681334,0.00029026,0.2274,899.61,72.428,-4.682,2.243,-0.1387,-87.52,1.024671
1EER_161,23.43,1EER,0,-77.86824,0.978261113,-1.398920846,0.005958894,0.2274,513.932,47.283,-25.965,8.618,-0.2558,-44.77,1.015276
1EER_162,14.86,1EER,0,-88.55127,0.22073102,-1.75307107,0.003570333,0.2707,65.9956,88.096,-43.771,6.777,-0.1998,-68.59,1.037281
1EER_163,16.61,1EER,0,-59.89676,0.121598005,-1.185932398,0.010452569,0.2823,1488.5,183.684,-26.263,2.62,-0.1575,-64.4,0.971269
1EER_164,10.35,1EER,1,-119.77315,-0.732976794,0.437339246,0.107124478,0.2979,2879.11,898.18,-26.238,6.21,-0.0275,-116.94,0.851346
1EER_165,10.44,1EER,1,-81.3971,0.601938725,-0.607419491,0.296963841,0.3317,3639.88,915.376,-40.735,5.395,-0.0609,-132.07,0.260821
1EER_166,19.62,1EER,0,-91.85841,0.202660561,-1.571397781,0.010279951,0.2274,411.186,194.877,-13.283,2.553,-0.2361,-65.74,1.184845
1EER_167,17.3,1EER,0,-90.29696,0.360847354,-0.785189271,0.008932843,0.2696,1599.1,155.684,-27.956,7.018,-0.2882,-84.41,0.544125
1EER_168,17.37,1EER,0,-65.48909,0.587121248,-0.759723306,0.032292936,0.2829,1179.32,138.829,-23.528,4.372,-0.224,-69.55,0.939686
1EER_169,21.15,1EER,0,-113.68883,1.376586318,-0.152046978,0.005110086,0.2274,591.99,72.64,-8.213,5.384,-0.1387,-82.89,1.224961
1EER_170,19.62,1EER,0,-57.50185,0.006173611,-0.690475166,0.006082857,0.2078,570.554,128.634,-22.381,7.697,-0.3253,-44.37,0.63584
1EER_171,20.72,1EER,0,-70.62111,1.908682346,-1.398920846,0.009695092,0.2274,810.43,134.879,-26.392,6.14,-0.1582,-19.28,0.921751
1EER_172,20.16,1EER,0,-70.73377,0.751905859,-1.443652511,0.048130494,0.2274,702.11,161.35,-6.182,1.198,-0.366,-72.83,1.111895
1EER_173,25.07,1EER,0,-86.11909,0.129704714,-0.953534663,0.00716398,0.247,103.651,72.428,-4.985,-2.242,-0.0662,-62.17,1.214281
1EER_174,8.95,1EER,1,-93.6106,0.194105506,-0.123198092,0.065094158,0.3178,1367.03,470.844,-54.953,6.146,-0.0958,-85.42,0.887663
1EER_175,16.13,1EER,0,-66.1872,0.1239779,-0.573579133,0.004701931,0.2286,324.8267,109.102,-34.761,5.759,-0.2894,-39,1.01683
1EER_176,25.65,1EER,0,-85.30181,0.394260645,-0.959444702,0.007554645,0.2657,678.89,182.664,5.951,-2.002,-0.0194,-90.8,1.093699
1EER_177,22.77,1EER,0,-49.44333,0.558344603,-1.398920846,0.003825835,0.2274,345.635,180.11,-11.28,6.124,-0.1204,-29.36,0.761517
1EER_178,11.52,1EER,0,-73.3866,-0.298796296,0.143134817,0.05217154,0.2507,2406.63,288.291,-31.066,9.125,0.0431,-115.32,0.570543
1EER_179,13.65,1EER,0,-84.43553,0.318413019,-0.427534223,0.010279951,0.2566,300.333,127.632,-31.949,6.894,-0.3262,-73.35,1.24262
1EER_180,13.71,1EER,0,-93.83416,0.864666224,-1.014379978,0.008140983,0.2393,1158.34,195.543,-26.134,3.483,-0.1517,-95.25,0.962355
1EER_181,12.92,1EER,0,-61.17217,1.562936544,-0.927526534,0.010279951,0.2631,538.76,278.463,-29.701,3.657,-0.2653,-64.03,0.878882
1EER_182,14.66,1EER,0,3713398.973,0.074278951,-1.451839924,0.004004276,0.2617,1083.38,119.065,-44.365,8.211,-0.2846,-77.74,0.856663
1EER_183,8.87,1EER,1,-107.10357,-0.369256496,0.179225191,0.16897893,0.4554,2362.55,833.538,-20.48,1.297,0.0385,-129.94,0.935361
1EER_184,22.01,1EER,0,-35.390358,1.916398048,-1.398920846,0.006517502,0.2274,591.744,108.33,-5.235,8.142,-0.0263,-19.58,0.671742
1EER_185,13.62,1EER,0,-94.283898,0.081415176,-0.763511062,0.010279951,0.2274,516.711,234.023,-35.462,1.048,-0.2828,-58.4,1.132146
1EER_186,13.65,1EER,0,-114.7411,0.399632812,-1.186673284,0.010279951,0.2887,1041.32,394.32,-30.02,4.219,-0.423,-100.62,0.838342
1EER_187,23.57,1EER,0,-69.46031,1.455218792,-1.398920846,0.007162141,0.2274,1082.05,50.104,-5.82,7.307,-0.0555,-54.83,0.986864
1EER_188,15.93,1EER,0,-57.19855,0.316970706,-1.052318096,0.005251161,0.2681,636.23,140.306,-30.415,3.855,-0.0663,-43.25,0.958837
1EER_189,15.77,1EER,0,-73.05246,0.008351803,-0.924737871,0.005182017,0.2274,117.795,166.45,-30.878,5.119,-0.1228,-45.12,0.996571
1EER_190,13.13,1EER,0,-103.75719,-1.621027946,-0.273233294,0.013381434,0.3491,1746.62,212.274,-11.147,4.543,-0.1131,-136.91,0.592506
1EER_191,13.96,1EER,0,-59.617,0.992236376,-0.965984106,0.010279951,0.2817,1773.75,628.466,-17.074,2.913,-0.3525,-113.09,0.693874
1EER_192,16.06,1EER,0,-76.24569,0.286806464,-1.475311875,0.009013378,0.3286,1004.87,233.992,-20.258,5.571,-0.114,-98.32,0.385148
1EER_193,16.83,1EER,0,-91.3577,0.001144528,-0.524148166,0.042756882,0.255,485.36,84.702,-33.651,3.705,-0.3038,-67.85,0.510945
1EER_194,14.55,1EER,0,-48.1369,1.766435623,-1.625772834,0.003960109,0.2287,376.266,227.325,-10.146,6.147,0.0622,-43.1,0.640712
1EER_195,10.35,1EER,1,-120.28125,1.279372573,0.47707513,0.022236336,0.2965,1352.22,372.133,-30.92,4.161,-0.1933,-89.16,0.704085
1EER_196,9.28,1EER,1,-92.714,0.006579518,0.090921201,0.100150034,0.3073,1335.67,477.262,-57.233,6.029,-0.0669,-85.49,0.764537
1EER_197,12.68,1EER,0,-54.00341,0.524910331,-0.632085681,0.010279951,0.2733,277.29,195.681,-23.691,5.825,-0.0124,-53.93,0.891181
1EER_198,15.51,1EER,0,-76.2695,0.412947178,-1.178557038,0.010279951,0.2494,252.858,106.582,-25.955,0.351,-0.2537,-56.84,0.913649
1EER_199,21.24,1EER,0,-114.72248,1.486460686,-1.612805009,0.004280679,0.2274,796.863,168.238,-11.046,1.615,-0.1907,-34.18,1.076678
1EER_200,14.53,1EER,0,-104.70715,0.200516939,-0.686992168,0.029844433,0.3684,2992.96,245.599,-30.155,6.815,-0.2755,-118.77,0.245963
1EER_201,14.86,1EER,0,-69.4686,0.033710003,-0.856740117,0.007160562,0.2513,466.611,220.084,-31.829,4.555,-0.1877,-64.03,0.831918
1EER_202,17.48,1EER,0,-46.33238487,0.005737543,-0.148964927,0.005488295,0.2486,192.923,166.635,-14.304,5.607,-0.0671,-32.16,0.813748
1EER_203,25.81,1EER,0,-72.04199,0.345448971,-1.470980763,0.00029026,0.2478,638.63,72.428,4.218,-2.84,-0.0149,-61.37,0.74368
1EER_204,13.77,1EER,0,-68.48798,1.538883567,-1.743275285,0.009128171,0.2274,748.576,267.797,-29.406,-1.181,-0.2365,-82.81,0.927976
1EER_205,12.89,1EER,0,-112.61764,0.062182426,-1.260065079,0.010279951,0.2285,3368.13,799.481,-16.636,3.791,-0.247,-111.89,0.18706
1EER_206,24.91,1EER,0,-98.40052,0.293867111,-1.398920846,0.006948475,0.2274,1997.57,40.86,22.684,2.013,-0.1078,-107.17,1.031063
1EER_207,13.5,1EER,0,-134.9601,0.85834074,-0.858277798,0.010279951,0.2862,1063.96,280.246,-25.99,3.101,-0.3721,-103.03,0.565817
1EER_208,20.73,1EER,0,-121.0917,1.365937114,-1.398920846,0.008130541,0.2274,903.613,72.428,-7.232,1.707,-0.1863,-41.81,0.827492
