PDB,label,PID,HADDOCK,ZRANK2,ROSETTADOCK,PYDOCK_TOT,SIPPER,AP_PISA,FIREDOCK,CP_PIE,PIsToN,GNN-DOVE,DeepRank-GNN,dMaSIF
3WDG-model-17-neg,0,3WDG,-50.75513,-322.47,-10.052,-61.938,6.978,-0.4258,-74.75,1.997469,0.843212664,0.2581,0.009082237,0.791498184
3WN7-model-19-pos,1,3WN7,4030.49327,187.327,15.405,2.259,1.34,0.018,8.67,0.104689,-0.991461813,0.316,0.010279951,0.198038951
3WN7-model-78-neg,0,3WN7,11501.89115,-167.713,-1.568,-24.246,5.215,-0.144,-21.08,0.846581,1.956623554,0.2932,0.0043775,-0.350793928
3ZRZ-model-4-pos,1,3ZRZ,-53.22836,-28.9383,2.973,4.249,0.874,-0.0531,-5.59,0.233676,0.618753016,0.3547,0.005926811,0.396952182
3ZRZ-model-50-neg,0,3ZRZ,-1.29381,-81.931,-2.187,-17.581,-0.697,-0.0839,-23.25,0.350529,1.930594206,0.3381,0.006568075,-0.611849546
3ZWL-model-1-pos,1,3ZWL,-161.9969,36.6234,16.969,-12.644,1.823,0.006,6.22,0.236806,-0.807075977,0.539,0.009974011,0.998931825
3ZWL-model-32-neg,0,3ZWL,-49.38385,-307.977,-9.754,-50.231,7.155,-0.4446,-60.07,1.812376,1.942246079,0.3385,0.00420253,-0.170286983
4A94-model-19-pos,1,4A94,11.777049999999996,-47.8647,0.543,-2.675,-1.176,0.0319,11.15,0.501198,0.755645216,0.2802,0.006984429,1.931958556
4A94-model-33-neg,0,4A94,-42.6408,-156.217,3.747,-8.374,8.884,-0.1301,-24.75,0.968215,1.956415892,0.2366,0.010038576,-0.756064713
4AFQ-model-3-pos,1,4AFQ,-95.2078,73.5489,25.161,4.355,-0.278,-0.0458,29.84,0.465927,-1.879297853,0.3318,0.006681151,1.834641337
4AFQ-model-47-neg,0,4AFQ,-35.74879,-195.366,-0.576,-38.859,6.175,-0.1477,-32.11,1.013912,1.953293085,0.2365,0.005002949,-0.539172709
4AFZ-model-34-pos,1,4AFZ,-78.9336,-92.4921,0.431,-23.134,5.139,-0.1196,-14.72,0.662986,0.266000509,0.3947,0.008169996,2.359913349
4AFZ-model-72-neg,0,4AFZ,-50.49968,-181.984,1.421,-30.051,6.443,-0.1615,-27.28,0.859238,0.656884253,0.2287,0.011845831,1.491931438
4AG2-model-46-neg,0,4AG2,-62.35,-58.2475,6.431,2.565,0.615,-0.0008,-10.5,0.472594,1.90781045,0.2763,0.004854284,0.202487797
4AG2-model-9-pos,1,4AG2,-84.0212,-108.224,8.21,-33.064,3.595,-0.1983,-18.46,0.598287,-1.131515861,0.3049,0.010279951,1.549113035
4AN7-model-2-pos,1,4AN7,-96.74084,46.9791,9.894,-1.956,-1.161,-0.1477,12.43,0.335327,-1.871480465,0.265,0.010279951,0.863016784
4AN7-model-46-neg,0,4AN7,-32.54076,-118.784,7.913,-13.406,4.828,-0.3596,-28.18,1.279278,1.243498087,0.2462,0.008039366,-0.765166998
4AOR-model-50-pos,1,4AOR,-44.24204,-39.9814,13.287,-4.227,6.708,-0.1358,-6.53,0.651331,0.032344937,0.305,0.010279951,1.700414419
4AOR-model-65-neg,0,4AOR,2551375.936,-149.416,-0.254,-26.844,8.744,-0.2177,-13.47,0.635997,1.569768906,0.3058,0.007805086,-0.67445302
4APF-model-15-pos,1,4APF,70.3643,5763.99,188.513,15.766,8.887,-0.1311,-27.63,0.728599,-0.001190305,0.4507,0.005569968,1.206056833
4APF-model-51-neg,0,4APF,-90.14172,73.6499,10.312,-18.057,11.494,-0.1935,-29.87,1.393328,1.879327297,0.2327,0.007898943,0.120973341
4AYD-model-1-pos,1,4AYD,-229.5489,-70.2108,0.395,8.607,-3.048,-0.1034,21.85,0.301619,-1.813777566,0.3815,0.010279951,1.295945525
4AYD-model-79-neg,0,4AYD,-61.67,-382.506,-7.151,-41.888,9.668,-0.4705,-59.75,1.883633,1.925957918,0.2585,0.005553406,-1.952892065
4AYE-model-12-neg,0,4AYE,-80.33847,-101.828,3.645,-4.445,4.705,-0.1092,10.98,0.767291,1.896993399,0.3341,0.005515215,1.312832713
4AYE-model-5-pos,1,4AYE,-106.1383,-93.8028,21.527,-29.55,6.074,-0.2621,-11.08,1.105257,0.05557096,0.1851,0.007888257,1.552274466
4AYI-model-5-pos,1,4AYI,-153.7395,68.2966,26.949,-15.807,-0.869,-0.0406,-14.4,0.484702,0.040629745,0.1408,0.007462233,1.664851069
4AYI-model-65-neg,0,4AYI,-72.7103,-214.633,7.499,-35.938,6.265,-0.337,-5,1.269437,1.42493856,0.2435,0.010279951,0.425618768
4B1V-model-9-pos,1,4B1V,-65.22633,-100.595,-1.008,-1.899,-2.4,-0.0348,2.53,0.584576,1.847193837,0.3324,0.020720642,1.094841599
4B1V-model-94-neg,0,4B1V,-34.6726,-16.176,1.518,-10.105,3.863,-0.0461,-7.68,0.576768,0.193407655,0.3001,0.006488986,-1.061660528
4B1X-model-34-pos,1,4B1X,-59.62529,-62.863,-0.379,-5.321,1.184,-0.1161,-14.84,0.566795,0.259398222,0.3109,0.029949598,0.713404417
4B1X-model-85-neg,0,4B1X,-40.7143,-101.094,-2.722,-10.895,3.511,-0.2079,-5.37,0.746336,0.240893483,0.2738,0.005837787,0.139790788
4B1Y-model-1-pos,1,4B1Y,-166.1583,-61.4165,0.218,-11.08,0.006,-0.0639,13.25,0.500779,-1.889551163,0.5795,0.055011231,2.628154039
4B1Y-model-4-neg,0,4B1Y,-37.44534,-43.7691,-8.749,-41.082,6.697,-0.5122,-70.94,1.918657,1.913330436,0.2839,0.004478127,0.803312004
4BD9-model-1-pos,1,4BD9,-158.94954,433.708,39.261,-11.077,-0.102,0.0458,-11.49,0.838219,-1.767136812,0.3785,0.005654509,1.762951732
4BD9-model-9-neg,0,4BD9,-53.3209,-292.741,-9.575,-39.211,2.323,-0.629,-72.28,1.615324,1.645685792,0.3195,0.006905341,-0.615523517
4BQD-model-1-pos,1,4BQD,-167.2287,-28.3487,-0.244,-15.005,1.88,-0.1012,11.69,0.337219,-1.597793102,0.6305,0.545507669,1.457102895
4BQD-model-29-neg,0,4BQD,-60.44951,-243.502,-10.284,-43.067,10.564,-0.4203,-44.38,1.306594,1.947578669,0.3431,0.017921379,0.20981811
4BWQ-model-1-pos,1,4BWQ,-102.90434,-23.404,18.513,-2.9,3.102,-0.0164,19.29,0.633182,-0.532974362,0.5421,0.236983165,2.187275171
4BWQ-model-52-neg,0,4BWQ,-25.11249,-220.253,-7.633,-26.519,8.71,-0.2401,-43.49,1.076557,1.931793451,0.422,0.0048655,-1.049395561
4CDK-model-2-pos,1,4CDK,-89.71857,3.44373,7.854,-9.248,4.804,-0.0702,12.66,0.436934,-0.022043943,0.3959,0.010279951,0.256431133
4CDK-model-23-neg,0,4CDK,-54.04867,28.2991,49.439,-22.088,2.796,-0.2102,-18.65,1.379267,1.874545097,0.2274,0.003134382,0.131215483
4CJ0-model-1-pos,1,4CJ0,-146.2975,-80.8281,-0.305,2.94,-0.225,-0.0982,37.09,0.345284,-1.69758594,0.3219,0.00643549,2.372295856
4CJ0-model-49-neg,0,4CJ0,-63.0062,-254.63,-6.384,-49.284,19.42,-0.287,-42.72,0.863461,1.852805495,0.2489,0.004694568,-1.027702808
4CJ1-model-1-pos,1,4CJ1,-149.7956,-100.622,-0.343,-0.368,3.784,0.0367,35.55,0.388979,-1.818191409,0.3942,0.008872032,2.520661831
4CJ1-model-23-neg,0,4CJ1,-67.219091,-280.605,-7.648,-59.981,18.616,-0.2645,-48.39,1.371138,1.79931736,0.2709,0.007722111,-0.917989373
4CMM-model-1-pos,1,4CMM,-180.3458,-5.86438,1.991,-0.254,0.231,-0.1224,10.34,0.506841,-1.826777458,0.3311,0.00994598,0.134605199
4CMM-model-5-neg,0,4CMM,-56.65021,-220.152,-7.836,-15.347,-0.853,-0.3398,-50.97,1.266891,1.937150836,0.2284,0.011239832,-0.377523154
4CPA-model-26-neg,0,4CPA,-39.86821969,-48.5747,-0.915,-4.151,5.927,-0.0544,-7.69,0.24432,1.472016692,0.3552,0.010279951,0.310700983
4CPA-model-33-pos,1,4CPA,-44.57418,-133.715,-3.715,-21.822,10.651,-0.2186,-25.66,0.75273,0.124791503,0.2309,0.004009337,1.933521986
4DG4-model-23-neg,0,4DG4,-65.7261,-24.4253,11.149,3.225,-2.666,-0.0432,12.37,0.302933,1.9557482,0.321,0.006099843,-0.689828455
4DG4-model-3-pos,1,4DG4,-88.54378,-96.3292,-3.535,2.416,4.288,-0.1054,-8.55,0.739793,-1.137274265,0.384,0.010279951,1.412902355
4DGE-model-1-pos,1,4DGE,-67.32952,622.651,77.642,7.275,-2.693,0.0245,16.94,0.274719,0.035281062,0.2274,0.022550654,1.826901555
4DGE-model-28-neg,0,4DGE,-49.3228,-172.925,-7.29,-22.849,5.731,-0.2672,-36.83,0.954847,1.799498796,0.2768,0.006968218,-1.927749038
4DOQ-model-1-pos,1,4DOQ,-121.4486,7.46667,10.425,-7.816,4.965,-0.1619,-8.18,0.571967,-1.815110922,0.5432,0.006521427,1.751031041
4DOQ-model-92-neg,0,4DOQ,-48.10293,-276.382,-8.743,-27.137,8.398,-0.2523,-62.51,1.414302,1.755582094,0.3513,0.007628396,-0.661704421
4EIG-model-1-pos,1,4EIG,-119.295378,2.09845,-1.825,6.785,-2.745,-0.0072,5.22,0.277423,-1.597546101,0.2667,0.010279951,1.056827307
4EIG-model-92-neg,0,4EIG,-46.99198,-156.963,-8.476,-21.064,2.754,-0.2572,-47.72,0.777275,1.501277924,0.233,0.00715409,-1.379180551
4EQA-model-1-pos,1,4EQA,-165.42366,-103.783,1.495,1.707,-1.602,-0.1391,38.2,0.182223,-1.879293084,0.3091,0.010279951,0.666517317
4EQA-model-15-neg,0,4EQA,67.19599999999998,-295.767,-9.913,-53.444,-0.311,-0.5267,-71.01,1.43686,1.899518609,0.2722,0.005530484,-0.593444467
4F0A-model-1-pos,1,4F0A,-94.9517,1558.87,120.474,-1.247,1.477,-0.0689,-14.52,0.614872,0.113287926,0.2274,0.005001061,0.976053178
4F0A-model-30-neg,0,4F0A,-73.870378,-179.861,-3.038,-31.258,11.818,-0.3675,-50.47,1.296241,1.904379725,0.2457,0.005546516,-0.761287272
4FZA-model-21-pos,1,4FZA,-123.4403,-52.3252,18.662,13.658,0.377,-0.3035,36.14,0.534006,0.546465635,0.2924,0.006197929,1.487976551
4FZA-model-71-neg,0,4FZA,-64.5623,-270.834,3.81,-31.458,4.238,-0.432,-21.19,1.408714,1.866141915,0.2794,0.004745901,0.120349407
4G6U-model-12-pos,1,4G6U,-50.49064,166.708,7.013,32.281,-2.006,0.147,34.58,0.253029,-0.75551331,0.2628,0.010279951,-0.634522796
4G6U-model-87-neg,0,4G6U,-35.13259,-116.798,2.931,-13.723,2.725,-0.2134,-19.41,0.727274,1.934359312,0.2397,0.008520119,-1.027589679
4GH7-model-27-pos,1,4GH7,-106.9765,209.674,16.433,-19.519,-4.267,0.0803,4.51,0.648514,-1.21408391,0.2274,0.008049302,1.371985435
4GH7-model-6-neg,0,4GH7,-42.265,-226.358,-0.696,-53.598,5.919,-0.253,-17.82,1.025496,1.656842589,0.29,0.005801884,-0.750525177
4HDO-model-49-neg,0,4HDO,-58.45259,-83.3046,-0.879,-16.51,-1.074,-0.0811,12.84,0.574748,1.792020679,0.2401,0.004251925,-0.671460688
4HDO-model-97-pos,1,4HDO,-82.4748,-160.317,-1.616,-14.966,2.98,-0.2303,-24.8,0.670355,-1.568460941,0.3047,0.005779754,1.095159888
4I6L-model-1-pos,1,4I6L,-141.687,-140.067,2.816,-29.306,7.478,-0.1288,-23.62,0.657533,-1.771375299,0.352,0.040111385,2.174051046
4I6L-model-13-neg,0,4I6L,-96.86256,-252.802,-9.653,-45.035,10.858,-0.3484,-55.76,1.206824,1.38195312,0.2613,0.010279951,0.773264825
4ILW-model-1-pos,1,4ILW,-191.8776,-77.8083,-1.375,-14.974,4.982,-0.2062,22.5,0.611429,-1.612327576,0.3207,0.010279951,1.247243881
4ILW-model-90-neg,0,4ILW,-64.64269,-350.33,-9.872,-62.23,19.948,-0.4501,-98.63,2.386766,1.936241269,0.2837,0.004098908,-1.895715952
4IOP-model-49-neg,0,4IOP,-71.91208,1378.44,87.346,-2.937,14.053,-0.1954,7.84,0.339356,1.861114502,0.3008,0.010279951,0.742053747
4IOP-model-89-pos,1,4IOP,-59.57016,-80.3959,14.593,-19.523,16.049,-0.0515,-3.1,0.845696,1.941600919,0.2283,0.009021325,-0.000206867
4J2Y-model-1-pos,1,4J2Y,-148.1057,-68.558,-0.983,8.988,-2.193,-0.1021,20.42,0.395613,-1.917614222,0.304,0.04369203,0.437238038
4J2Y-model-81-neg,0,4J2Y,-51.28279,-247.714,-10.138,-26.859,11.377,-0.4308,-49.67,1.9197,1.953918576,0.2404,0.007167089,-1.901241779
4JW3-model-1-pos,1,4JW3,-115.9982,-74.6478,17.291,-15.459,7.211,-0.1315,-6.35,0.440923,-1.712764382,0.3639,0.017069988,1.275719404
4JW3-model-89-neg,0,4JW3,-50.42051,-304.339,-7.569,-54.183,12.224,-0.3565,-26.1,1.136556,1.88011384,0.271,0.008583577,-0.643634915
4KBB-model-16-pos,1,4KBB,-90.2832,291.289,38.469,-4.565,0.097,0.0296,47.01,0.254763,0.023637533,0.3545,0.008965574,1.709089398
4KBB-model-95-neg,0,4KBB,-46.0288,-142.343,-1.658,-41.408,5.335,-0.1887,-23.83,0.58775,1.876837611,0.3678,0.006759356,-3.037416935
4KFZ-model-1-pos,1,4KFZ,-202.4318,11.2399,0.963,-0.524,1.938,0.08,5.53,0.367632,-1.915555,0.3889,0.010279951,0.96256882
4KFZ-model-24-neg,0,4KFZ,-24.60986,-487.973,-11.792,-71.396,17.377,-0.72,-108.7,2.326332,1.962178111,0.3287,0.0090068,-0.525185883
4KGG-model-80-neg,0,4KGG,-69.34608,-41.1177,5.704,-18.853,10.611,-0.1013,-7.93,0.658703,1.590046167,0.2966,0.009721573,-2.982735634
4KGG-pos,1,4KGG,-132.741,-214.003,-6.68,-26.429,11.676,-0.2738,-13.93,0.82189,0.255381584,0.3063,0.007148012,0.517121017
4KR0-model-1-pos,1,4KR0,-136.92732,344.268,40.673,-4.859,-3.627,-0.1155,8.31,0.539332,-1.169374466,0.2274,0.003757047,1.007451534
4KR0-model-40-neg,0,4KR0,-77.0561,-199.93,1.243,-17.895,3.578,-0.273,-32.88,1.362283,1.944547892,0.3121,0.004774912,-0.897697449
4KRL-model-1-pos,1,4KRL,-131.2055,599.729,75.569,21.785,-4.35,-0.0404,-4.91,0.274196,-1.370162249,0.3388,0.006299304,1.15066433
4KRL-model-7-neg,0,4KRL,-53.16517,305.009,-4.705,-27.644,9.394,-0.3101,-26.28,0.872127,1.917312384,0.2274,0.010084394,-1.041853547
4KV5-model-2-neg,0,4KV5,-88.430528,-235.699,6.074,-39.612,20.678,-0.1935,-48.76,1.907711,1.225315332,0.257,0.009660573,0.657550573
4KV5-model-70-pos,1,4KV5,-60.44712,-186.49,6.629,-26.404,13.838,-0.386,-38.34,1.527008,0.992322445,0.2586,0.006688136,-0.264993489
4L0P-model-10-neg,0,4L0P,1589.4394099999995,-49.9308,5.068,-2.09,0.834,-0.0723,4.05,0.466393,1.917488456,0.3286,0.007182504,-0.587642848
4L0P-model-60-pos,1,4L0P,629.6642,-45.4293,107.838,-49.405,14.665,-0.2817,-55.06,1.257629,-1.908014655,0.2593,0.055174328,1.563090086
4LLO-model-90-pos,1,4LLO,0.022,-59.2866,1.468,7.934,-0.06,0.1153,38.75,0.427594,0.861512184,0.2849,0.007246248,0.275757909
4LLO-model-92-neg,0,4LLO,-29.26112,213.023,46.785,-5.513,1.339,-0.125,-13.85,0.689591,1.95088017,0.2705,0.004378926,-1.072189212
4LQW-model-19-pos,1,4LQW,-66.10006,41.9892,3.369,-5.35,-2.755,-0.0205,19.42,0.208568,0.48734045,0.2274,0.007579379,1.16511488
4LQW-model-52-neg,0,4LQW,-52.89269,-102.088,-7.126,-13.343,3.108,-0.1442,-32.24,0.646915,1.918759823,0.2859,0.002324869,-3.403399229
4LYL-model-1-pos,1,4LYL,-159.84464,17.2299,3.827,4.054,-1.508,0.0129,23.18,0.352857,-1.86900866,0.5622,0.01433943,1.16285193
4LYL-model-86-neg,0,4LYL,-42.00658,-264.784,-8.325,-59.108,4.716,-0.6237,-65.99,1.737169,1.939169407,0.2422,0.010279951,-0.991724133
4M5F-model-18-pos,1,4M5F,-113.0706,-75.9941,0.233,-6.526,-7.134,0.0691,1.98,0.131293,0.043751597,0.2299,0.002255881,-0.187489212
4M5F-model-35-neg,0,4M5F,-69.54927,-188.316,10.541,-10.945,-4.403,-0.2357,-14.19,0.969849,1.811170697,0.3048,0.004695342,-1.03265202
4MSM-model-27-neg,0,4MSM,-57.3819,-55.7288,-1.933,-10.771,2.699,-0.0973,1.43,0.471331,1.879283071,0.254,0.009461541,-0.816215098
4MSM-model-33-pos,1,4MSM,-82.7129,-76.8406,34.831,-23.375,6.745,-0.2788,-31.41,1.022058,0.266769409,0.3223,0.008138393,1.297543526
4NOO-model-1-pos,1,4NOO,-201.5522,-63.7537,8.755,-8.423,2.294,0.0219,17.63,0.554531,-1.514375925,0.6001,0.010279951,-0.039806105
4NOO-model-18-neg,0,4NOO,-26.42001,-296.955,-13.116,-41.81,7.625,-0.627,-70.32,2.026944,1.872494936,0.275,0.010279951,-0.166376516
4NSO-model-62-neg,0,4NSO,-26.1566194,-112.471,3.254,-12.542,3.161,-0.2731,-12.06,0.65069,1.780471683,0.3102,0.007768286,0.074491844
4NSO-model-78-pos,1,4NSO,-56.84948,-58.2912,11.125,-13.666,5.211,0.1959,-16.7,0.869901,1.379346132,0.319,0.010364931,-0.258849502
4NZL-model-1-pos,1,4NZL,-127.8804,-62.5638,-1.154,8.402,-1.525,0.0577,-0.91,0.388719,-1.818847418,0.5524,0.010279951,1.049776793
4NZL-model-90-neg,0,4NZL,-60.92351,-249.595,-11.288,-15.589,13.2,-0.4419,-74.73,1.415895,1.950049996,0.2872,0.004812979,-3.155235291
4NZW-model-44-pos,1,4NZW,-103.19954,5.39023,14.083,1.438,-3.337,0.0131,35,0.226351,-0.88590461,0.2908,0.006006715,0.831397057
4NZW-model-60-neg,0,4NZW,-42.10652,182.725,-0.622,-40.644,3.565,-0.3035,-12.7,1.365927,1.922545552,0.2333,0.005317975,-2.106417418
4PJ2-model-1-pos,1,4PJ2,-144.2763,-33.4843,7.159,-3.785,-3.204,0.0856,25.9,0.075254,-1.837666988,0.3773,0.010279951,-0.272265732
4PJ2-model-64-neg,0,4PJ2,-34.87934,-204.601,-1.475,-21.141,-5.1,-0.3188,-36.33,1.248346,1.950808644,0.2501,0.008839816,-0.404974222
4POU-model-1-pos,1,4POU,-101.615,-11.2784,-1.126,5.659,-1.687,-0.0739,10.84,0.602416,-1.515497684,0.3095,0.009278865,0.281915933
4POU-model-26-neg,0,4POU,-48.88138,-176.701,-6.319,-14.689,2.702,-0.1742,-27.32,1.003958,1.92882967,0.3564,0.007265937,0.321853936
4PQT-model-1-pos,1,4PQT,-122.075,564.76,76.35,-4.058,3.143,0.0838,14.21,0.215172,-1.86166811,0.4061,0.036092035,2.132320404
4PQT-model-57-neg,0,4PQT,6.70934,-342.833,-14.022,-51.723,8.128,-0.5828,-105.68,2.211824,1.957502723,0.3507,0.005790794,-1.70911026
4QZV-model-3-pos,1,4QZV,-94.46335,-63.2401,8.788,-8.293,-0.369,-0.0657,22.41,0.455917,-0.286829114,0.2274,0.004215603,0.358808577
4QZV-model-34-neg,0,4QZV,-72.931528,-175.18,-4.673,-18.316,-0.433,-0.3534,-34.77,1.309685,1.833543658,0.2274,0.006066072,-0.198441431
4RS1-model-23-neg,0,4RS1,-41.43586,68.7747,19.398,6.806,-4.266,0.0295,19.48,0.280714,1.935436368,0.3586,0.006783192,-1.918285608
4RS1-model-50-pos,1,4RS1,-69.64052,29.1991,23.142,-27.921,0.694,-0.2061,-5.76,0.465216,1.755986691,0.3058,0.006346756,-0.259696424
4TQ0-model-4-pos,1,4TQ0,-104.6615,-181.472,3.522,-19.443,6.448,-0.2374,-6.07,0.804947,-1.146576405,0.417,0.008992065,1.63188827
4TQ0-model-48-neg,0,4TQ0,-81.41858,-111.512,32.342,-35.629,10.294,-0.264,-26.91,1.332585,1.035886645,0.3524,0.007424098,-1.021768808
4TQ1-model-1-pos,1,4TQ1,-216.0711,29.6052,60.836,5.59,0.813,0.0066,38.38,0.333263,-1.892399788,0.5312,0.009765478,2.279406309
4TQ1-model-86-neg,0,4TQ1,-40.843806,-412.084,-14.42,-67.937,11.17,-0.6324,-130.77,2.568208,0.733518422,0.3384,0.005473819,-0.546190858
4U30-model-35-pos,1,4U30,-57.90394,-120.759,-1.743,8.47,7.026,-0.0326,21.3,0.723204,1.40471828,0.3227,0.007691932,1.053894401
4U30-model-61-neg,0,4U30,-8.12243,-99.5688,1.165,-8.22,6.185,-0.0434,10.42,0.429837,1.946051598,0.3717,0.007618194,1.009034991
4U97-model-26-neg,0,4U97,-89.7008,190.802,53.817,-9.773,-2.712,-0.0965,-15.22,0.784112,1.875037789,0.2274,0.007050138,-0.636517942
4U97-model-3-pos,1,4U97,-153.0714,-242.78,9.764,-40.805,2.189,-0.5805,-28.52,1.480206,-0.081367016,0.2274,0.009527389,-0.412281454
4UDM-model-21-neg,0,4UDM,-69.9894,-177.567,-1.864,-40.56,-0.276,-0.1397,-2.3,0.798038,-0.054077625,0.4623,0.009932924,-0.850697339
4UDM-model-81-pos,1,4UDM,-75.9473,-187.923,-2.402,-46.206,1.021,-0.278,-3.57,0.619547,0.826736987,0.2633,0.007718278,0.777258217
4V0N-model-10-pos,1,4V0N,-71.81981,191.624,3.875,6.398,-1.392,0.0819,21.51,0.023699,0.086378336,0.2408,0.004408464,1.796212077
4V0N-model-92-neg,0,4V0N,-37.67943,-182.517,-3.262,-15.52,3.893,-0.1796,-6.39,0.996995,1.898367405,0.2274,0.006000471,-0.91475302
4W6X-model-1-pos,1,4W6X,-103.783,21.5287,6.819,0.766,-5.913,0.0322,-10.14,0.609577,-1.539981604,0.2346,0.001908695,1.723914981
4W6X-model-92-neg,0,4W6X,-5.45486,-165.59,-7.454,-24.954,3.488,-0.0995,-38.44,1.100314,1.7254951,0.4223,0.000204366,-0.141336098
4WEM-model-1-pos,1,4WEM,-127.30003,-35.9755,2.844,-0.344,-0.195,-0.0361,5.78,0.670205,-1.654142022,0.2274,0.007232422,-0.065402254
4WEM-model-74-neg,0,4WEM,-61.9537,-208.62,-8.738,-16.154,1.5,-0.0447,-37.29,0.953934,1.901123285,0.2363,0.002494632,-0.829951406
4WEN-model-1-pos,1,4WEN,-126.781973,-21.8264,-0.283,1.372,-4.897,-0.1181,14.29,0.450251,-1.637556911,0.2274,0.007281161,0.958305895
4WEN-model-51-neg,0,4WEN,-37.35567,-198.163,-6.133,-16.186,-1.286,-0.0364,-31.1,0.839579,1.628435493,0.2274,0.092367724,0.260926485
4XL5-model-63-pos,1,4XL5,-95.9434,194.498,58.507,3.305,-0.938,-0.1506,42.57,0.519198,-0.030090213,0.3656,0.00603553,1.797982574
4XL5-model-67-neg,0,4XL5,-75.2839,-308.706,-4.46,-31.304,6.772,-0.3643,-17.49,1.142905,1.901777864,0.281,0.007285649,0.233119547
4XXB-model-5-neg,0,4XXB,3338678.0818000003,550.981,80.581,-19.111,2.286,-0.0014,-19.7,0.548562,0.609979331,0.3513,0.008332287,1.046475053
4XXB-model-6-pos,1,4XXB,-91.561455,17.2185,37.129,-35.003,4.699,-0.165,-30.67,0.403286,0.544270515,0.4336,0.009768681,1.14758563
4YEB-model-3-pos,1,4YEB,-106.79614,-107.794,4.845,-10.679,5.717,-0.3464,4.83,1.446046,-0.183903098,0.3393,0.004163955,0.86108017
4YEB-model-56-neg,0,4YEB,-72.38763,-380.047,-3.534,-30.241,5.303,-0.101,16.36,1.651256,1.280158997,0.1515,0.005776727,0.4869771
4YN0-model-3-neg,0,4YN0,-95.55842,-37.1739,15.103,-11.727,2.386,-0.0446,15.65,1.30587,1.944027424,0.4701,0.003887291,-0.530726731
4YN0-model-7-pos,1,4YN0,-80.0409,-182.357,-4.997,-5.849,2.948,-0.1381,-11.95,0.64827,0.036436319,0.404,0.004318261,0.524855256
4ZQK-model-3-neg,0,4ZQK,-57.41339,713.109,8.422,13.087,2.572,-0.2817,-16.2,0.750274,1.184027672,0.3076,0.066521816,-0.233290598
4ZQK-model-6-pos,1,4ZQK,-59.42723,-16.9742,2.62,-18.575,4.321,-0.2537,-23.76,1.191761,0.399377584,0.2274,0.020724917,1.819741964
4ZQU-model-2-pos,1,4ZQU,-76.46065,1466.73,109.541,59.408,-5.12,-0.0843,-0.02,0.194916,-1.431944013,0.4935,0.010279951,-0.304681569
4ZQU-model-45-neg,0,4ZQU,11.7896,288.712,101.206,0.17,-1.854,-0.3662,-50.39,1.064824,1.81634891,0.2993,0.00557228,-0.444032788
5AYR-model-19-neg,0,5AYR,-74.5872,-77.1514,-3.468,-32.142,0.714,-0.0297,-10.16,0.402673,0.859896302,0.2638,0.004939145,0.27862975
5AYR-model-66-pos,1,5AYR,-86.5295,-78.8781,18.063,-36.696,4.682,-0.2295,-19.16,0.882915,-0.816215336,0.253,0.003777977,1.072208166
5B75-model-2-pos,1,5B75,-97.70022,-24.2099,-0.471,19.247,-1.005,-0.0292,8.06,0.173455,-1.359426022,0.355,0.005790784,0.467471749
5B75-model-87-neg,0,5B75,-45.13163,-150.547,18.02,-18.786,0.227,-0.2912,-34.85,0.994052,1.907072902,0.2732,0.005385622,-0.35570997
5B76-model-3-pos,1,5B76,-109.63378,82.024,14.802,23.31,-3.197,0.0387,33.22,0.065665,0.196563482,0.3633,0.005631863,0.559695661
5B76-model-59-neg,0,5B76,-27.9161879,-119.156,7.789,-18.989,1.349,-0.2589,-38.92,0.936016,1.919693351,0.3063,0.0077803,-0.328778684
5B77-model-10-neg,0,5B77,-101.7794,-5.36403,14.047,-3.854,-3.134,-0.0906,-0.61,0.390123,0.883201718,0.3544,0.009952784,0.002629124
5B77-model-2-pos,1,5B77,-93.71498,-135.964,6.798,-20.733,1.096,-0.3187,-38.66,1.044745,0.014877915,0.3545,0.00522341,0.834600568
5B78-model-35-pos,1,5B78,-60.67403,-25.9038,-1.029,8.356,0.014,-0.1096,5.79,0.169486,0.041230679,0.295,0.004295197,1.16796422
5B78-model-96-neg,0,5B78,38.24175,-129.918,3.546,-19.128,0.431,-0.1847,-13.72,0.625622,1.92656219,0.2775,0.004164608,-0.752721906
5D1K-model-6-pos,1,5D1K,-107.7266,-141.206,0.619,-9.823,-0.964,-0.054,-3.62,0.562804,0.055477142,0.294,0.006147284,0.182234213
5D1K-model-98-neg,0,5D1K,-84.87294,-172.944,1.729,-38.435,5.872,-0.2213,-16.84,1.141132,1.163074732,0.2413,0.004437382,-1.66216433
5D1L-model-1-pos,1,5D1L,-270.5971,-87.626,-1.914,-9.098,5.697,-0.218,-22.08,0.983465,0.333052158,0.4244,0.010636942,1.357371569
5D1L-model-12-neg,0,5D1L,-84.48936,-405.741,-15.136,-55.264,10.481,-0.6226,-83.31,1.973497,1.921969175,0.3288,0.005981665,0.82433939
5D1M-model-1-pos,1,5D1M,-274.5308,102.22,9.819,-2.966,-0.4,-0.1039,-2.21,0.380052,-1.486226559,0.4255,0.021780413,1.337385058
5D1M-model-14-neg,0,5D1M,-69.45022,-398.593,-12.549,-62.893,10.938,-0.7407,-82.86,2.064158,1.919516563,0.2424,0.005731047,-0.385103762
